,id,age,sex,city,country,followers_count,last_seen,costs_to_rur,games
2633,459953,19,мужской,санкт-петербург,россия,146,03.09.2022,25000.0,Overwatch
2634,462051,36,женский,санкт-петербург,россия,1936,02.09.2022,25000.0,Overwatch
2635,486390,35,мужской,москва,россия,88,03.09.2022,25000.0,Hearthstone
2636,491360,36,мужской,город не указан,россия,,03.09.2022,25000.0,Hearthstone
2637,491811,38,мужской,санкт-петербург,россия,66,03.09.2022,25000.0,Hearthstone
2638,496826,32,женский,санкт-петербург,россия,469,03.09.2022,25000.0,CS:GO
2639,500180,38,женский,москва,россия,675,03.09.2022,25000.0,CS:GO
2640,501426,36,мужской,чебоксары,россия,556,03.09.2022,25000.0,Valorant
2641,502880,33,мужской,самара,россия,1369,03.09.2022,25000.0,Valorant
2642,504416,38,женский,санкт-петербург,россия,110,03.09.2022,25000.0,Valorant
2643,507102,45,мужской,москва,россия,178,03.09.2022,25000.0,Valorant
2644,532653,32,мужской,санкт-петербург,россия,1568,03.09.2022,25000.0,Valorant
2645,535179,38,мужской,город не указан,украина,2242,03.09.2022,75000.0,Valorant
2646,538443,39,мужской,москва,россия,1109,20.08.2022,25000.0,Valorant
2647,538446,34,мужской,санкт-петербург,россия,266,03.09.2022,25000.0,Valorant
2648,543651,19,мужской,санкт-петербург,россия,155,03.09.2022,25000.0,Valorant
2649,547515,38,мужской,санкт-петербург,россия,55,03.09.2022,25000.0,Dota Underlords
2650,549894,40,мужской,калининград,россия,1382,03.09.2022,25000.0,Dota Underlords
2651,553458,32,мужской,санкт-петербург,россия,612,03.09.2022,25000.0,Dota Underlords
2652,556932,32,мужской,москва,россия,,03.09.2022,25000.0,Dota Underlords
2653,561370,38,мужской,город не указан,россия,1642,03.09.2022,25000.0,Dota Underlords
2654,568214,39,мужской,санкт-петербург,россия,69,03.09.2022,25000.0,Dota Underlords
2655,568463,19,мужской,санкт-петербург,россия,132,02.09.2022,25000.0,Dota Underlords
2656,570771,19,мужской,санкт-петербург,россия,291,03.09.2022,25000.0,Warface
2657,574300,35,мужской,москва,россия,,03.09.2022,25000.0,Warface
2658,574457,45,мужской,санкт-петербург,россия,153,03.09.2022,25000.0,Warface
2659,579088,19,мужской,санкт-петербург,россия,72,03.09.2022,25000.0,Warface
2660,580082,19,мужской,город не указан,россия,,03.09.2022,25000.0,Warface
2661,584596,39,мужской,город не указан,россия,158,03.09.2022,25000.0,Warface
2662,586792,39,мужской,ульяновск,россия,58,03.09.2022,25000.0,Warface
2663,587562,39,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Warface
2664,588743,37,мужской,город не указан,россия,601,03.09.2022,25000.0,Warface
2665,592800,40,мужской,санкт-петербург,россия,115,03.09.2022,25000.0,Warface
2666,592932,38,женский,город не указан,россия,,03.09.2022,25000.0,Warface
2667,593892,36,мужской,воронеж,россия,195,03.09.2022,25000.0,Warface
2668,595982,36,мужской,кировск,россия,215,03.09.2022,25000.0,CS:GO
2669,596009,40,мужской,комсомольск-на-амуре,россия,66,11.03.2022,25000.0,CS:GO
2670,597897,38,мужской,город не указан,сша,,03.09.2022,300000.0,CS:GO
2671,599278,36,женский,москва,россия,1207,03.09.2022,25000.0,CS:GO
2672,604149,45,мужской,симферополь,россия,,03.09.2022,25000.0,CS:GO
2673,605186,45,мужской,выборг,россия,,03.09.2022,75000.0,CS:GO
2674,609344,35,мужской,москва,россия,161,02.09.2022,75000.0,CS:GO
2675,610580,41,мужской,одинцово,россия,312,03.09.2022,75000.0,Warface
2676,611726,41,мужской,санкт-петербург,россия,119,31.08.2022,75000.0,Dota Underlords
2677,612995,45,мужской,город не указан,россия,216,06.08.2021,75000.0,Dota Underlords
2678,616592,45,мужской,санкт-петербург,россия,173,03.09.2022,25000.0,Dota Underlords
2679,618897,45,женский,санкт-петербург,россия,210,03.09.2022,25000.0,Dota Underlords
2680,619996,19,мужской,казань,россия,,03.09.2022,25000.0,Dota Underlords
2681,620645,45,мужской,санкт-петербург,россия,302,03.09.2022,25000.0,Heroes of the Storm
2682,631104,34,женский,санкт-петербург,россия,,03.09.2022,25000.0,Heroes of the Storm
2683,635363,45,мужской,los angeles,сша,,03.09.2022,300000.0,Heroes of the Storm
2684,635377,38,женский,москва,россия,702,03.09.2022,25000.0,Free Fire
2685,635406,26,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Free Fire
2686,635984,26,мужской,тикси,россия,1480,29.08.2022,25000.0,Free Fire
2687,645169,19,мужской,город не указан,россия,12708,03.09.2022,25000.0,Free Fire
2688,648489,26,мужской,санкт-петербург,россия,175,,25000.0,Free Fire
2689,648763,45,мужской,санкт-петербург,россия,,,25000.0,Dota Underlords
2690,648763,45,мужской,санкт-петербург,россия,,,25000.0,Quake Champions
2691,648763,45,мужской,санкт-петербург,россия,,,25000.0,Heroes of the Storm
2692,650066,28,мужской,санкт-петербург,россия,75,03.09.2022,25000.0,Dota Underlords
2693,650066,28,мужской,санкт-петербург,россия,75,03.09.2022,25000.0,Quake Champions
2694,650066,28,мужской,санкт-петербург,россия,75,03.09.2022,25000.0,Heroes of the Storm
2695,651291,35,мужской,кострома,россия,,03.09.2022,25000.0,Dota Underlords
2696,651291,35,мужской,кострома,россия,,03.09.2022,25000.0,Quake Champions
2697,651291,35,мужской,кострома,россия,,03.09.2022,25000.0,Heroes of the Storm
2698,652420,40,мужской,москва,россия,,03.09.2022,25000.0,Dota Underlords
2699,652420,40,мужской,москва,россия,,03.09.2022,25000.0,Quake Champions
2700,652420,40,мужской,москва,россия,,03.09.2022,25000.0,Heroes of the Storm
2701,653788,45,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Dota Underlords
2702,653788,45,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Quake Champions
2703,653788,45,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Heroes of the Storm
2704,655181,33,женский,санкт-петербург,россия,,03.09.2022,25000.0,Free Fire
2705,657786,45,мужской,волжск,россия,398,03.09.2022,25000.0,Free Fire
2706,659544,37,женский,санкт-петербург,россия,,02.09.2022,25000.0,Free Fire
2707,659690,37,мужской,екатеринбург,россия,130,03.09.2022,25000.0,Heroes of the Storm
2708,659725,34,мужской,санкт-петербург,россия,596,03.09.2022,25000.0,Heroes of the Storm
2709,660337,26,мужской,москва,россия,,03.09.2022,25000.0,Heroes of the Storm
2710,667198,36,мужской,москва,россия,,02.09.2022,25000.0,Heroes of the Storm
2711,668979,45,женский,нижний новгород,россия,595,,25000.0,Heroes of the Storm
2712,671948,40,мужской,санкт-петербург,россия,360,03.09.2022,25000.0,Heroes of the Storm
2713,678818,36,женский,москва,россия,2757,25.08.2022,25000.0,Heroes of the Storm
2714,679089,45,мужской,москва,россия,345,29.11.2017,25000.0,PUBG
2715,679983,45,мужской,город не указан,россия,,03.09.2022,25000.0,PUBG
2716,680829,38,мужской,нижний новгород,россия,1109,03.09.2022,25000.0,PUBG
2717,682616,16,мужской,москва,россия,197,19.08.2022,25000.0,Apex Legends
2718,684830,40,мужской,санкт-петербург,россия,117,03.09.2022,25000.0,Apex Legends
2719,684930,36,мужской,москва,россия,,03.09.2022,25000.0,Apex Legends
2720,686797,45,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Fortnite
2721,692831,34,мужской,уфа,россия,,03.09.2022,25000.0,Fortnite
2722,693164,33,мужской,санкт-петербург,россия,176,03.09.2022,25000.0,Fortnite
2723,693499,19,женский,москва,россия,977,03.09.2022,25000.0,Apex Legends
2724,695204,19,мужской,северодвинск,россия,,02.09.2022,25000.0,Apex Legends
2725,701802,37,мужской,москва,россия,530,03.09.2022,25000.0,Apex Legends
2726,701901,45,мужской,москва,россия,120,03.09.2022,25000.0,Apex Legends
2727,702408,19,мужской,тюмень,россия,179,03.09.2022,25000.0,Apex Legends
2728,703692,36,мужской,екатеринбург,россия,240,03.09.2022,25000.0,Apex Legends
2729,703769,32,мужской,тель-авив,израиль,,03.09.2022,212600.0,Apex Legends
2730,704153,33,мужской,город не указан,россия,29,03.09.2022,25000.0,Apex Legends
