id,age,sex,city,country,followers_count,last_seen,costs_to_rur,games
41913,49,мужской,санкт-петербург,россия,410,28.08.2022,25000.0,Heroes of the Storm
47753,45,мужской,город не указан,россия,526,03.09.2022,25000.0,Dota Underlords
47753,45,мужской,город не указан,россия,526,03.09.2022,25000.0,Quake Champions
47753,45,мужской,город не указан,россия,526,03.09.2022,25000.0,Heroes of the Storm
50248,45,мужской,санкт-петербург,россия,172,03.09.2022,25000.0,Dota Underlords
50248,45,мужской,санкт-петербург,россия,172,03.09.2022,25000.0,Quake Champions
50248,45,мужской,санкт-петербург,россия,172,03.09.2022,25000.0,Heroes of the Storm
51469,19,мужской,санкт-петербург,россия,247,03.09.2022,25000.0,Dota Underlords
51469,19,мужской,санкт-петербург,россия,247,03.09.2022,25000.0,Quake Champions
51469,19,мужской,санкт-петербург,россия,247,03.09.2022,25000.0,Heroes of the Storm
62633,19,женский,город не указан,россия,9186,,25000.0,Dota Underlords
62633,19,женский,город не указан,россия,9186,,25000.0,Quake Champions
62633,19,женский,город не указан,россия,9186,,25000.0,Heroes of the Storm
91323,22,мужской,припять,украина,1999,03.09.2022,75000.0,CS:GO
91964,45,женский,санкт-петербург,россия,1071,03.09.2022,25000.0,CS:GO
107853,38,женский,санкт-петербург,россия,,03.09.2022,25000.0,League of Legends
108110,38,мужской,санкт-петербург,россия,74,,25000.0,League of Legends
108376,45,мужской,санкт-петербург,россия,2356,03.09.2022,25000.0,League of Legends
109445,26,женский,лида,беларусь,,03.09.2022,75000.0,Valorant
112357,26,мужской,город не указан,россия,,03.09.2022,25000.0,Valorant
117579,40,мужской,город не указан,россия,,03.09.2022,25000.0,Valorant
118551,49,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Valorant
130514,37,мужской,москва,россия,221,03.09.2022,25000.0,Overwatch
131803,19,мужской,токмок,кыргызстан,,03.09.2022,75000.0,Overwatch
132925,39,мужской,москва,россия,1675,03.09.2022,25000.0,Overwatch
138583,38,мужской,санкт-петербург,россия,653,03.09.2022,25000.0,Overwatch
150163,35,мужской,санкт-петербург,россия,388,03.09.2022,25000.0,Hearthstone
159069,40,мужской,санкт-петербург,россия,538,03.09.2022,25000.0,Hearthstone
164330,35,мужской,сыктывкар,россия,,03.09.2022,25000.0,Dota Underlords
164330,35,мужской,сыктывкар,россия,,03.09.2022,25000.0,Quake Champions
164330,35,мужской,сыктывкар,россия,,03.09.2022,25000.0,Heroes of the Storm
174448,38,мужской,город не указан,россия,134,03.09.2022,25000.0,Dota Underlords
174448,38,мужской,город не указан,россия,134,03.09.2022,25000.0,Quake Champions
174448,38,мужской,город не указан,россия,134,03.09.2022,25000.0,Heroes of the Storm
174653,40,женский,санкт-петербург,россия,2395,03.09.2022,25000.0,Dota Underlords
174653,40,женский,санкт-петербург,россия,2395,03.09.2022,25000.0,Quake Champions
174653,40,женский,санкт-петербург,россия,2395,03.09.2022,25000.0,Heroes of the Storm
179611,45,женский,москва,россия,211,27.05.2022,25000.0,Dota Underlords
179611,45,женский,москва,россия,211,27.05.2022,25000.0,Quake Champions
179611,45,женский,москва,россия,211,27.05.2022,25000.0,Heroes of the Storm
180126,40,мужской,санкт-петербург,россия,1436,03.09.2022,25000.0,Dota Underlords
180126,40,мужской,санкт-петербург,россия,1436,03.09.2022,25000.0,Quake Champions
180126,40,мужской,санкт-петербург,россия,1436,03.09.2022,25000.0,Heroes of the Storm
187390,34,мужской,санкт-петербург,россия,1345,12.08.2022,25000.0,Apex Legends
187643,26,мужской,донецк,украина,4575,03.09.2022,75000.0,Apex Legends
189459,35,мужской,санкт-петербург,россия,118,03.09.2022,25000.0,Apex Legends
205808,36,мужской,москва,россия,,17.07.2022,25000.0,StarCraft 2
205808,36,мужской,москва,россия,,17.07.2022,25000.0,Warface
205808,36,мужской,москва,россия,,17.07.2022,25000.0,Free Fire
210478,43,мужской,город не указан,россия,799,03.09.2022,25000.0,StarCraft 2
210478,43,мужской,город не указан,россия,799,03.09.2022,25000.0,Warface
210478,43,мужской,город не указан,россия,799,03.09.2022,25000.0,Free Fire
220910,45,мужской,новосибирск,россия,694,03.09.2022,25000.0,Hearthstone
225680,35,мужской,санкт-петербург,россия,147,03.09.2022,25000.0,Dota 2
230403,39,мужской,воронеж,россия,379,03.09.2022,25000.0,Dota 2
238434,39,мужской,санкт-петербург,россия,292,03.09.2022,25000.0,Dota 2
238535,39,женский,город не указан,россия,,03.09.2022,25000.0,Dota 2
238753,35,мужской,анапа,россия,479,03.09.2022,25000.0,Dota 2
239588,19,мужской,город не указан,россия,115,03.09.2022,25000.0,StarCraft 2
246036,39,мужской,санкт-петербург,россия,44,03.09.2022,25000.0,StarCraft 2
249861,37,мужской,воронеж,россия,343,03.09.2022,25000.0,StarCraft 2
253528,36,мужской,москва,россия,,03.09.2022,25000.0,StarCraft 2
254418,45,женский,санкт-петербург,россия,366,02.09.2022,25000.0,StarCraft 2
255737,45,женский,санкт-петербург,россия,79,03.09.2022,25000.0,StarCraft 2
256823,19,мужской,санкт-петербург,россия,1874,03.09.2022,25000.0,StarCraft 2
258849,39,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
268594,40,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Valorant
269614,39,женский,севастополь,россия,453,03.09.2022,25000.0,Valorant
271656,39,мужской,санкт-петербург,россия,61,03.09.2022,25000.0,Valorant
271750,45,мужской,астрахань,россия,1226,03.09.2022,25000.0,Valorant
274649,40,мужской,москва,россия,404,03.09.2022,25000.0,Valorant
276700,19,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Valorant
281189,38,мужской,гатчина,россия,,03.09.2022,25000.0,Valorant
283454,39,мужской,ханты-мансийск,россия,276,17.08.2018,25000.0,Valorant
283916,39,женский,москва,россия,,03.09.2022,25000.0,Warface
284887,36,женский,москва,россия,2124,03.09.2022,25000.0,Warface
285745,30,женский,москва,россия,7002,04.05.2019,25000.0,Warface
286185,38,мужской,санкт-петербург,россия,221,03.09.2022,25000.0,Warface
289287,39,женский,санкт-петербург,россия,359,03.09.2022,25000.0,Warface
289592,46,женский,москва,россия,4681,21.01.2018,25000.0,Warface
289830,45,женский,город не указан,россия,,03.09.2022,25000.0,Warface
290504,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,League of Legends
290863,49,мужской,город не указан,россия,335,03.09.2022,25000.0,League of Legends
292198,38,мужской,сургут,россия,,03.09.2022,25000.0,League of Legends
293132,45,мужской,санкт-петербург,россия,,03.09.2022,25000.0,League of Legends
293467,23,мужской,санкт-петербург,россия,,02.09.2022,25000.0,League of Legends
294637,45,мужской,москва,россия,181,25.08.2022,25000.0,League of Legends
299021,45,женский,москва,россия,1897,03.09.2022,25000.0,Warface
